con1,con2,con3,con4,con5,lib1,lib2,lib3,lib4,lib5,tweet_id
1,1,1,1,2,1,1,2,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,2,1,1,
1,1,1,1,1,1,1,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,2,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,2,1,1,
1,1,1,1,1,1,1,2,1,2,
1,1,2,2,2,2,2,2,2,2,
1,1,2,1,2,1,1,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,2,1,1,
1,1,1,1,1,1,1,2,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,2,1,2,1,1,2,
1,2,1,1,1,1,2,1,1,1,
1,1,1,1,2,1,1,2,1,1,
1,2,1,1,2,1,2,2,2,1,
1,2,1,1,2,1,1,2,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,2,1,1,
1,2,2,1,2,1,2,1,2,2,
1,1,1,1,1,1,1,2,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,2,2,2,1,
1,1,1,1,2,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,2,2,2,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,2,1,1,1,2,1,
2,1,1,1,2,1,1,1,1,1,
1,2,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,2,1,2,1,1,1,1,1,
2,2,2,2,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,2,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,2,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,2,1,1,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,2,1,2,2,1,2,1,1,
2,1,2,1,2,2,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
2,1,1,1,1,2,1,1,1,1,
1,1,1,1,2,1,1,1,1,2,
2,2,2,1,2,2,2,1,2,2,
1,2,1,1,1,1,2,1,1,2,
1,1,1,1,2,1,1,1,1,1,
2,1,2,1,2,1,2,1,2,2,
1,2,1,1,2,1,1,1,2,2,
2,2,1,2,2,1,1,1,2,1,
2,2,1,1,2,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,2,1,2,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,2,1,1,1,1,1,
1,2,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,2,1,
2,1,2,1,1,1,1,1,2,1,
1,1,2,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,1,2,1,1,1,
2,1,1,1,2,1,1,1,1,1,
2,1,1,1,2,1,2,1,2,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,2,1,2,2,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,2,1,2,1,
1,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,1,2,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,1,2,1,1,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,2,1,
2,2,1,2,2,1,2,2,2,1,
1,1,1,1,1,1,1,1,1,1,
2,2,2,1,2,2,2,2,2,2,
2,1,1,1,2,1,1,1,2,1,
2,1,1,1,2,1,2,1,1,1,
2,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,1,2,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,1,2,1,1,2,1,2,1,
2,1,1,1,2,1,2,1,2,1,
1,1,2,1,2,1,2,1,2,2,
1,1,1,1,1,1,1,1,2,1,
2,1,1,1,2,1,1,1,2,1,
2,1,2,1,2,1,2,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,2,1,2,1,2,1,
1,1,1,1,1,1,2,1,1,1,
2,1,1,1,1,1,1,1,2,1,
1,2,1,1,1,1,2,1,1,1,
2,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,2,1,2,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,2,1,
2,2,2,1,1,1,1,1,2,1,
1,1,2,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,1,1,
2,1,1,2,1,1,2,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,2,1,2,1,2,2,2,2,
1,1,1,1,1,1,1,1,1,1,
2,2,2,1,2,1,2,2,1,2,
1,1,1,1,1,1,1,1,2,1,
2,2,2,1,2,1,2,2,2,2,
2,2,2,1,1,1,2,1,1,1,
2,1,1,1,2,1,2,1,2,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
2,2,2,1,2,1,2,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,1,2,1,2,1,
2,2,2,1,2,2,2,2,2,1,
1,1,1,1,1,1,1,1,2,1,
2,2,1,1,2,1,1,1,2,1,
2,1,1,1,2,1,1,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,2,1,2,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,1,2,2,1,1,
2,2,2,1,2,1,2,1,1,1,
2,1,1,1,2,2,2,1,2,1,
2,1,1,1,2,1,2,1,2,1,
2,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,2,1,1,2,1,
2,2,2,1,1,2,2,1,1,1,
1,1,2,1,2,1,2,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,2,1,2,2,2,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,2,2,1,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,2,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,2,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,2,1,
2,1,2,1,1,1,1,1,1,1,
2,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,1,1,1,2,1,
1,1,1,1,1,1,2,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,2,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
2,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,2,1,1,1,
2,1,1,1,1,1,1,1,2,1,
2,1,1,1,1,1,1,1,1,1,
2,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,2,1,1,2,1,
1,1,1,1,1,1,2,1,1,1,
2,1,1,2,2,1,2,1,2,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,2,1,1,1,1,1,1,
2,2,2,2,2,2,2,2,2,1,
1,1,1,1,1,2,1,1,1,1,
1,1,2,2,2,1,2,2,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,2,1,1,
1,1,1,1,1,1,1,2,1,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,2,1,2,1,2,
1,2,1,2,1,1,1,2,1,1,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,2,1,1,1,1,1,1,
1,2,1,1,2,1,2,2,1,1,
1,1,1,1,1,1,1,2,1,1,
2,2,2,2,2,2,1,2,2,1,
2,2,1,2,1,2,2,2,1,2,
1,1,1,2,1,1,2,2,2,2,
1,2,1,2,1,1,1,1,2,1,
1,2,1,2,1,1,1,1,1,2,
1,2,1,1,1,1,1,1,1,1,
2,2,1,1,1,1,1,2,2,2,
1,2,1,1,1,2,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,2,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,2,2,
1,2,2,1,1,1,1,2,1,2,
1,2,2,2,2,2,1,2,1,2,
1,2,2,2,2,2,1,2,2,2,
1,1,1,1,1,1,1,1,1,2,
2,2,1,2,2,2,1,2,2,1,
1,1,1,1,2,2,1,1,2,2,
1,2,1,1,2,2,1,2,2,1,
1,2,1,1,1,2,1,1,1,2,
1,2,1,2,1,2,1,2,1,1,
1,1,1,1,1,2,1,1,1,2,
1,1,1,2,1,1,1,1,1,2,
2,1,1,2,2,1,1,2,2,2,
1,2,1,2,2,2,1,1,2,2,
1,1,1,1,2,1,1,1,2,2,
1,2,1,2,2,1,2,1,2,2,
1,2,1,1,2,1,1,1,2,1,
1,1,1,2,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,2,2,2,1,2,1,1,
1,1,1,1,1,2,1,2,1,2,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,2,2,1,2,2,1,
1,2,2,2,2,2,1,1,2,2,
1,2,1,2,1,1,1,1,1,1,
1,1,1,1,2,2,1,2,2,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,2,
1,2,1,2,2,1,1,2,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,2,
1,2,1,2,2,2,1,1,1,1,
1,2,1,1,1,2,1,1,1,2,
1,2,2,1,1,2,1,1,1,1,
1,1,1,1,1,2,1,1,2,1,
1,2,2,2,1,2,1,2,2,2,
1,2,2,2,2,1,1,2,2,2,
1,1,1,2,2,2,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,2,1,2,1,2,1,2,2,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,2,
1,1,2,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,2,
1,1,2,1,2,1,1,1,2,1,
1,2,2,1,2,1,1,1,2,1,
1,1,2,1,1,1,1,1,2,1,
1,2,1,1,2,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,2,2,
1,1,1,1,2,1,1,1,2,1,
1,2,2,2,2,1,1,1,1,2,
1,2,2,2,2,2,1,1,2,1,
1,2,2,1,2,2,1,1,2,2,
1,2,1,2,1,2,1,1,1,1,
1,2,1,2,2,2,1,1,2,1,
1,1,1,1,2,1,1,1,1,2,
1,2,2,1,2,2,1,1,2,2,
1,1,1,1,1,1,1,1,1,1,
1,2,1,2,2,1,1,2,2,1,
1,1,1,1,1,1,1,1,2,1,
1,1,1,1,2,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,2,2,
1,2,1,1,1,1,1,1,1,1,
2,2,1,2,1,2,1,1,2,1,
1,2,2,1,1,1,1,2,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,2,1,1,1,2,
2,2,1,2,2,2,1,2,2,1,
1,1,1,1,1,1,1,1,1,2,
1,1,2,1,1,2,1,1,2,1,
1,2,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,2,
2,1,1,1,2,1,1,2,2,2,
1,1,2,1,2,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,2,
1,2,1,1,1,1,1,1,1,2,
1,1,2,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
2,2,1,1,2,2,1,2,2,1,
1,2,1,1,2,1,1,1,1,1,
1,2,1,1,1,2,1,1,1,1,
1,1,1,1,1,2,1,1,2,1,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,2,1,1,1,1,1,
1,2,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
2,1,2,1,2,2,1,1,2,2,
1,1,1,1,2,1,1,1,2,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,2,
1,1,1,1,2,2,1,2,2,1,
1,1,2,1,2,2,1,1,2,1,
1,1,2,1,2,1,1,1,1,1,
1,2,1,1,1,2,2,2,2,2,
1,1,2,2,2,1,1,1,2,1,
1,1,2,2,2,1,1,1,1,1,
2,2,2,2,2,2,2,2,2,2,
1,1,1,1,2,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,2,2,1,2,1,1,
1,2,1,1,2,2,1,2,1,2,
1,1,2,2,2,2,1,2,2,1,
1,2,1,2,1,2,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
1,2,1,2,1,1,1,1,1,1,
2,2,1,1,2,2,2,2,1,2,
2,2,1,2,2,2,2,1,1,2,
1,1,1,1,1,1,1,1,1,2,
2,2,2,2,2,2,2,1,2,1,
1,2,1,1,2,1,1,1,1,1,
2,2,2,2,2,2,2,2,2,2,
1,2,1,2,2,1,1,1,2,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,2,2,1,1,1,1,1,
1,1,2,2,2,1,1,1,2,2,
1,1,2,1,1,1,1,1,1,2,
1,2,1,2,2,1,1,1,1,2,
1,2,2,2,1,2,1,2,1,2,
2,2,2,2,2,2,1,2,1,2,
1,2,1,2,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,2,2,2,2,1,1,2,1,
1,1,2,2,2,1,1,1,1,2,
1,2,1,2,2,2,1,1,1,1,
1,1,1,1,1,1,1,1,1,2,
1,2,1,2,1,2,1,1,1,2,
1,2,1,2,1,2,1,2,1,2,
1,1,1,2,1,1,1,1,1,1,
1,1,2,1,1,1,1,1,1,2,
1,2,1,2,2,2,1,2,2,2,
1,2,1,2,2,2,2,2,2,1,
1,2,1,2,2,1,1,2,1,1,
1,1,2,2,2,1,1,1,1,1,
1,2,1,1,2,1,1,2,1,2,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,2,
1,1,2,1,1,1,1,2,1,2,
2,2,2,2,2,2,1,2,2,1,
1,2,2,1,2,1,1,2,1,2,
1,2,1,2,2,1,1,1,1,1,
1,2,2,1,2,1,1,2,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,2,2,1,1,1,1,2,
1,2,1,1,1,1,1,1,1,1,
1,2,2,1,1,1,1,1,1,2,
1,2,1,1,2,1,1,1,1,2,
1,1,2,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,2,2,1,1,1,1,2,
1,1,2,2,2,1,1,1,1,1,
1,1,2,2,2,1,1,1,2,1,
1,2,2,1,2,1,1,2,1,1,
1,2,2,2,2,1,1,1,1,1,
1,1,2,1,2,1,1,1,1,1,
1,1,2,1,2,1,1,1,2,2,
1,2,1,2,2,1,1,1,1,2,
2,2,1,1,2,2,2,2,1,1,
1,1,1,1,2,1,1,1,1,2,
1,1,1,1,1,2,1,1,1,1,
1,2,1,2,2,1,1,2,2,1,
1,1,2,1,2,1,1,1,2,2,
1,2,1,1,2,1,1,1,1,1,
2,2,2,1,2,2,1,2,2,1,
1,2,2,1,2,2,1,2,2,1,
1,2,2,1,2,1,1,2,2,1,
1,2,2,1,2,1,1,2,2,2,
1,1,1,1,1,1,1,1,1,2,
1,2,2,2,2,1,1,2,2,2,
1,2,2,1,2,1,1,1,1,1,
1,2,2,1,2,1,1,1,2,2,
1,1,1,2,2,1,1,1,1,1,
1,1,2,1,2,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,2,
1,2,1,2,2,1,1,1,1,1,
1,2,1,1,1,1,1,1,1,1,
1,1,1,1,2,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
2,2,2,2,2,1,1,2,2,2,
1,1,1,1,2,1,1,1,1,2,
1,1,2,1,2,2,1,2,2,1,
1,1,1,2,1,1,1,1,1,2,
2,1,2,1,2,1,1,1,2,2,
1,2,1,2,2,1,1,1,2,2,
1,2,1,1,1,1,1,1,1,1,
1,2,1,1,1,1,1,1,2,2,
1,1,2,2,2,1,1,1,1,2,
1,2,2,2,2,1,1,1,2,2,
1,2,1,2,2,1,1,1,2,2,
1,2,1,2,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,2,
1,1,2,1,1,1,1,1,1,1,
1,2,1,2,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,2,
1,2,1,1,2,1,1,1,1,2,
1,1,1,2,1,1,1,1,1,2,
1,1,1,1,1,1,1,1,1,1,
1,2,1,1,2,1,1,1,1,1,
1,2,1,1,2,1,1,1,1,2,
2,2,1,2,2,2,1,2,2,1,
2,2,2,2,2,2,1,2,2,2,
1,1,1,1,1,2,1,1,1,2,
2,2,1,2,2,2,1,2,1,2,
1,1,2,1,1,1,1,1,1,2,
1,1,2,1,2,1,1,1,1,2,
2,2,2,2,2,1,1,2,2,1,
2,1,1,1,2,1,1,1,2,1,
1,1,1,1,1,1,1,1,1,2,
1,2,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1.04473E+18
1,1,1,1,1,1,1,1,1,1,1.04469E+18
2,1,1,2,2,2,2,1,2,1,1.04472E+18
2,1,1,1,1,1,1,1,1,1,1.04465E+18
2,1,1,2,1,1,2,1,1,1,1.04467E+18
2,1,1,1,1,2,1,1,1,1,1.04466E+18
2,2,2,2,2,2,1,1,2,2,1.04468E+18
2,1,1,2,1,1,1,1,1,1,1.04466E+18
2,1,1,2,1,2,1,1,1,1,1.04473E+18
2,2,2,2,2,2,2,2,2,1,1.04468E+18
2,1,1,1,1,1,1,1,1,1,1.04465E+18
2,1,1,1,1,1,1,1,1,1,1.04474E+18
2,2,2,2,2,2,2,2,2,2,1.04466E+18
1,1,1,1,1,1,1,1,1,1,1.04473E+18
2,2,2,2,2,2,2,2,2,2,1.04467E+18
2,1,1,2,1,2,1,1,1,1,1.04465E+18
1,1,1,1,1,1,1,1,1,1,1.04465E+18
2,2,2,2,2,2,2,2,2,2,1.04473E+18
2,1,1,2,1,1,1,1,2,1,1.04467E+18
1,1,1,2,1,1,1,1,1,1,1.04465E+18
2,1,1,1,1,2,1,1,1,1,1.04474E+18
2,1,1,1,1,1,1,2,1,1,1.04466E+18
1,1,1,1,1,1,1,1,1,1,1.04476E+18
2,2,2,2,2,2,2,2,2,2,1.04473E+18
1,1,1,1,1,2,1,1,1,1,1.04465E+18
2,1,1,2,1,2,2,2,2,1,1.04472E+18
2,1,1,1,1,1,1,1,1,1,1.04468E+18
2,2,2,2,2,2,2,2,2,1,1.04474E+18
1,1,1,2,1,1,1,2,2,1,1.04473E+18
2,2,2,2,2,2,2,2,2,1,1.04473E+18
2,2,2,2,1,2,2,2,2,1,1.04465E+18
2,1,1,1,1,1,3,1,1,1,1.04467E+18
2,2,1,2,2,2,1,2,2,1,1.04475E+18
1,1,1,1,2,1,1,1,1,1,1.04474E+18
2,1,1,1,1,2,1,1,1,1,1.04469E+18
2,1,1,2,1,2,1,1,1,1,1.04472E+18
2,1,1,1,1,2,1,1,1,1,1.04465E+18
1,1,1,1,1,2,1,1,1,1,1.04469E+18
2,1,1,2,1,2,2,2,1,1,1.04469E+18
1,1,1,1,1,1,1,1,1,1,1.04466E+18
1,1,1,1,1,1,1,1,1,1,1.04468E+18
2,1,1,2,1,2,1,2,1,1,1.04464E+18
2,1,1,2,1,2,1,1,1,1,1.04465E+18
2,1,1,2,1,2,1,1,2,1,1.04467E+18
1,1,1,1,1,1,1,1,1,1,1.04475E+18
2,3,1,2,1,2,1,1,1,1,1.04465E+18
1,1,1,1,1,2,1,1,2,1,1.04473E+18
2,1,1,2,2,2,2,1,1,1,1.04473E+18
2,1,1,2,1,2,1,1,1,1,1.04474E+18
1,1,1,1,1,1,1,1,1,1,1.04472E+18
1,1,1,1,1,1,1,1,1,1,1.04468E+18
1,1,1,1,1,1,1,1,1,1,1.04465E+18
1,1,1,1,1,1,2,1,1,1,1.04472E+18
2,2,1,2,2,2,1,2,1,1,1.04465E+18
1,2,2,2,2,2,2,2,2,1,1.04467E+18
2,2,1,2,2,2,1,2,2,1,1.04475E+18
2,2,1,2,1,2,1,2,1,1,1.04465E+18
2,2,2,2,1,2,2,2,2,1,1.04468E+18
2,2,2,2,2,2,2,2,2,1,1.04469E+18
1,1,1,1,1,1,1,1,1,1,1.04468E+18
2,2,2,2,2,2,2,2,2,2,1.04464E+18
1,1,1,1,2,1,1,2,2,1,1.04468E+18
1,1,1,1,1,1,1,2,1,1,1.04476E+18
1,1,1,1,1,1,1,1,1,1,1.04468E+18
2,1,2,2,1,2,1,2,1,2,1.04465E+18
2,1,1,1,1,2,1,1,1,1,1.04464E+18
2,2,2,2,2,2,2,2,2,2,1.04467E+18
1,1,1,1,1,1,1,1,1,1,1.04468E+18
2,1,1,1,1,1,1,1,1,1,1.04469E+18
1,1,1,1,1,2,1,1,1,1,1.04465E+18
2,1,1,1,1,2,1,1,1,1,1.04473E+18
1,1,1,1,1,1,1,1,1,1,1.04473E+18
1,1,1,1,1,2,1,1,1,1,1.04475E+18
2,1,1,2,1,2,1,1,1,1,1.04475E+18
2,2,1,2,1,2,2,1,2,1,1.04465E+18
2,1,1,2,1,1,2,2,1,1,1.04467E+18
2,1,1,2,1,2,1,1,1,1,1.04472E+18
2,2,1,2,2,2,2,1,2,1,1.04471E+18
2,2,2,2,2,2,2,2,2,2,1.04466E+18
2,1,1,2,2,2,2,1,2,2,1.04465E+18
2,1,1,1,1,2,1,1,1,1,1.04475E+18
1,1,1,1,1,1,1,1,1,1,1.04468E+18
1,1,1,1,2,2,2,1,2,1,1.04474E+18
1,1,1,1,1,2,1,1,1,1,1.04468E+18
2,1,1,1,1,2,1,1,1,1,1.04471E+18
2,2,1,2,2,2,2,1,2,2,1.04465E+18
1,1,1,2,1,1,1,1,1,1,1.04465E+18
1,1,1,1,1,1,1,1,1,1,1.04472E+18
1,2,2,1,1,1,2,1,2,1,1.04474E+18
1,1,1,1,1,1,1,1,1,1,1.04466E+18
1,2,1,2,2,2,2,1,1,1,1.04473E+18
1,2,1,2,2,2,1,1,1,1,1.04465E+18
1,2,2,2,2,2,2,1,2,1,1.0447E+18
1,1,1,1,1,1,1,1,2,1,1.04466E+18
1,1,1,1,1,1,1,1,1,1,1.04465E+18
1,1,1,1,1,1,1,1,1,1,1.04465E+18
1,1,1,2,2,2,2,2,2,1,1.04468E+18
1,1,1,1,1,1,1,1,1,1,1.04465E+18
2,1,1,1,1,2,1,1,1,1,1.04466E+18
1,1,1,1,1,1,1,1,1,1,1.04466E+18
2,1,1,2,1,2,1,1,2,1,1.04467E+18
1,2,2,2,2,1,2,1,2,1,1.04474E+18
1,2,1,2,1,2,2,1,1,1,1.04466E+18
1,1,1,1,1,1,1,1,1,1,1.04472E+18
1,1,1,1,1,2,1,1,1,1,1.04473E+18
2,1,1,1,1,2,1,1,2,1,1.04464E+18
1,1,1,1,1,2,1,1,1,1,1.04468E+18
1,1,1,1,1,1,1,1,1,1,1.04469E+18
2,1,1,2,1,2,2,2,2,2,1.04474E+18
1,1,1,2,1,2,2,2,2,1,1.04467E+18
2,2,2,2,2,2,2,1,2,1,1.0447E+18
1,1,1,1,1,1,1,1,1,1,1.04475E+18
2,1,1,1,1,2,1,1,1,1,1.04468E+18
1,2,2,1,1,2,2,1,2,1,1.04475E+18
1,1,1,1,1,2,1,1,1,1,1.04468E+18
2,2,1,2,1,2,2,1,2,1,1.04474E+18
2,2,1,2,2,2,2,1,2,1,1.04466E+18
1,1,1,1,1,1,1,1,1,1,1.04464E+18
1,1,1,1,1,2,1,1,2,1,1.04467E+18
2,2,1,2,1,2,2,2,2,1,1.04465E+18
1,1,1,1,1,1,1,1,1,1,1.04474E+18
1,2,1,2,1,2,2,1,1,1,1.04468E+18
1,1,1,1,1,2,1,1,1,1,1.04467E+18
1,1,1,1,1,1,1,1,2,1,1.0447E+18
2,1,1,1,1,1,1,1,2,1,1.04466E+18
1,1,1,1,1,2,1,1,1,1,1.04465E+18
1,1,1,1,1,2,1,1,1,1,1.04473E+18
1,1,1,1,1,1,1,1,1,1,1.04472E+18
1,1,1,1,1,2,1,1,1,1,1.04466E+18
2,1,1,1,1,2,1,1,1,1,1.04469E+18
1,1,1,1,1,2,1,1,1,1,1.04468E+18
1,1,1,1,1,2,1,1,1,1,1.04476E+18
1,1,1,2,1,2,1,1,2,1,1.04466E+18
2,1,1,2,1,2,1,1,1,1,1.04469E+18
